25.8232	45535
25.8232	45535
37.9932	45700
37.9932	45700
48.4932	45961
37.675	46068
48.6172	46707
28.1288	46840
38.1547	47394
37.8241	47627
35.6066	47652
49.2828	48056
60.9904	48384
25.8049	49086
34.8799	49328
34.8799	49328
46.3468	49334
18.9271	49362
39.023	49765
39.023	49765
23.9561	49886
37.4662	50128
39.0865	50200
22.9672	50215
22.9672	50215
36.3002	50300
26.9846	50649
26.9846	50649
36.1999	50732
46.9512	50758
37.7566	50773
19.7631	51185
18.8234	51209
36.766	51268
32.3675	51735
35.3689	51786
37.3236	52068
37.3236	52068
16.8945	52087
25.3171	52406
23.9426	52417
40.9523	52441
36.6278	52723
24.9035	52890
35.5623	52993
26.5146	53780
40.8653	54256
26.684	54436
32.3992	54599
35.1371	54644
38.651	54956
32.9382	54988
28.5373	55129
43.7163	55244
43.7163	55244
40.1512	55302
36.6877	55504
42.911	55535
17.8488	55536
48.1297	55636
25.3188	55775
25.3188	55775
34.6522	56141
28.2924	56365
30.0052	56371
42.6147	56578
43.4177	56609
39.3531	56645
29.526	56851
37.9815	56925
44.9804	57124
31.3524	57697
31.3524	57697
44.2036	57773
36.503	58362
38.8138	58566
6.74663	58640
42.7608	58729
43.7926	58809
32.1843	58873
32.9324	59131
22.2906	59213
36.8103	59360
34.0828	59474
34.7766	59573
43.6443	59774
51.4689	60234
52.0243	60315
37.6084	60442
24.9902	60572
22.8478	60681
44.0658	60989
34.4634	61029
26.7992	62059
26.7992	62059
38.5692	62247
43.2598	62449
43.2598	62449
25.8743	62530
27.0534	62786
27.0534	62786
8.46653	62800
49.7198	62944
39.5185	62946
44.2118	63020
44.2118	63020
44.2118	63020
35.4899	63044
34.6918	63470
49.3419	63686
42.1406	63765
38.0816	63974
43.9289	64229
21.2626	64355
21.8227	64405
38.4868	64416
37.337	64495
26.6211	64568
38.5354	64901
8.46642	64940
8.46642	64940
42.7257	65232
29.8338	65679
10.7654	65956
37.7758	66093
40.2981	66229
27.8721	66339
27.8721	66339
18.0533	66399
28.5259	66601
25.896	66655
19.3701	66880
34.7337	67027
30.4586	67998
30.4586	67998
39.4239	68433
29.5152	68471
23.4825	68566
27.3665	68781
27.3665	68781
31.4443	68828
31.4443	68828
18.9779	68851
18.9779	68851
33.671	68853
33.8098	68891
42.1832	69081
28.341	69119
28.1045	69660
55.6651	69877
55.6651	69877
11.3875	70064
22.5135	70161
26.9988	70450
26.9988	70450
34.694	70460
34.694	70460
28.147	70486
28.147	70486
49.1048	70588
39.0313	71161
31.8073	71412
26.7808	71416
24.8613	71601
8.89412	71871
50.2533	72441
44.8838	72522
20.2228	72545
44.234	72573
49.4068	72588
38.3932	72839
45.3236	72991
30.544	73536
30.544	73536
35.861	73637
34.5851	73814
10.2428	74671
47.427	75477
29.9669	75701
29.9669	75701
25.0009	76195
30.5659	76240
21.3222	76253
34.6619	76574
34.6619	76574
42.7905	77254
34.1555	77381
36.0588	77427
36.0038	77656
36.0038	77656
29.7416	77848
29.7416	77848
32.527	77905
30.4909	78315
30.4909	78315
18.8328	78395
28.192	79258
28.192	79258
32.3465	79344
32.3465	79344
32.3465	79344
34.2365	79782
39.1528	79826
26.035	79915
63.6312	80688
38.4425	80771
36.2035	80784
45.4795	80790
51.9786	81044
38.6517	81133
34.3449	81185
34.3449	81185
46.4531	81330
21.31	81553
28.1825	81603
25.1794	81663
54.8299	81696
34.2552	82405
42.1655	82723
21.8938	82906
21.8938	82906
21.8938	82906
21.8938	82906
40.0646	82945
40.0646	82945
24.9203	82981
13.4439	83663
19.7932	83699
48.0105	83924
38.3075	83942
36.3842	83987
39.1754	84553
37.132	84591
40.6926	84671
40.7314	84878
43.5168	84929
43.5168	84929
19.28	84987
32.3581	85361
34.7603	85494
37.2579	85628
41.8978	86162
23.8771	86374
23.8771	86374
34.8072	86682
45.4465	86795
45.4465	86795
31.2673	87349
37.245	87420
40.8563	87494
42.2089	87504
42.2089	87504
47.1198	87650
47.1198	87650
32.738	88161
39.315	88229
25.2299	88419
49.6477	88530
5.16252	88818
21.3409	88933
26.7654	89142
26.7654	89142
24.9195	89176
24.9195	89176
44.1771	89492
36.1821	89510
36.1821	89510
27.0346	89518
42.2182	89533
36.9216	89653
7.01928	89658
7.01928	89658
32.019	89894
47.5358	90458
56.1416	90475
56.1416	90475
29.0494	90671
29.0494	90671
55.7188	90688
55.7188	90688
55.7188	90688
18.0951	90961
36.335	91013
48.4175	91131
28.287	91195
39.476	91233
51.4214	91400
35.188	91527
37.7687	91563
37.7687	91563
48.0838	91599
49.644	91849
49.644	91849
32.6052	91886
25.3442	91927
55.7154	92043
30.9333	92621
27.5532	93024
30.7654	93269
38.5151	93388
23.5871	93416
23.5871	93416
34.7974	94019
38.0099	94838
38.0099	94838
38.4896	94841
28.1775	95261
25.0506	95465
25.0506	95465
19.5854	95579
37.6862	95994
37.6862	95994
33.4646	96017
24.9259	96309
43.742	96366
27.5943	96532
43.0016	96890
47.9795	96977
21.3678	97486
34.6702	97494
40.9269	97601
27.5083	98121
32.2202	98311
23.3754	98330
23.3754	98330
26.2883	98773
27.469	98886
46.2581	98895
42.9684	98959
33.5644	98977
36.4745	99198
37.8572	99201
37.8572	99201
38.8369	99204
39.2685	99231
37.048	99899
23.4253	100187
27.6967	100190
25.7708	100394
49.0866	100452
32.1255	100508
24.8181	100769
51.2348	101090
44.5543	101506
30.92	102016
54.753	102126
55.4307	102319
25.9217	102715
25.9217	102715
25.9217	102715
23.8168	102783
44.1266	103033
37.4439	103225
42.4147	103603
42.4147	103603
41.5976	104270
28.1757	104462
29.9069	104579
29.8809	104923
43.7006	105560
35.3847	105620
37.6269	105728
32.891	105740
21.838	106122
44.7815	106435
23.1175	106729
13.834	106978
54.8745	107115
54.8745	107115
30.119	108471
28.0541	108635
25.8887	108864
21.9386	108926
30.34	109237
49.4526	109369
45.9301	109701
45.9301	109701
34.841	109841
34.841	109841
48.8142	109970
31.4697	110079
31.4697	110079
41.4405	110756
37.2037	110913
33.5617	111903
42.9711	112074
42.9711	112074
28.7332	112585
39.5953	112591
47.6545	113042
29.2951	113043
38.0458	113359
38.0458	113359
38.0458	113359
38.0458	113359
53.3814	113566
47.634	113602
20.8171	113924
50.5121	113967
36.9181	114029
44.7528	114039
19.0136	114455
42.5739	114650
42.5739	114650
50.3524	114810
34.9883	115354
48.2154	116135
19.1421	116138
19.1421	116138
19.1421	116138
19.1421	116138
19.1421	116138
38.7215	116408
28.4076	116620
28.4076	116620
39.1383	116718
29.631	117208
24.017	117231
39.248	117380
33.8033	117545
28.1663	117560
49.0191	118334
49.0191	118334
36.6234	118576
36.6234	118576
36.6234	118576
22.7685	118591
13.4439	118743
24.1669	118786
29.7628	118848
13.8339	118877
13.8339	118877
25.8314	119029
41.9675	119288
43.8315	119443
67.1853	119783
28.9669	119850
21.8679	120558
25.1026	120877
32.56	121362
26.7598	121426
26.6462	121520
33.0054	121598
41.1385	121646
36.3023	121710
30.6483	122399
36.7232	122721
36.7232	122721
49.5075	122760
37.6284	122828
28.2873	122867
28.2873	122867
51.8729	123382
27.8481	123818
54.3923	124239
54.3923	124239
28.0858	124290
26.0747	124543
26.4071	124574
33.6689	124830
31.6938	125314
32.2887	125445
43.0225	125854
41.3744	125941
37.225	126102
33.2672	126133
33.2672	126133
38.8518	126231
29.7296	126364
54.5422	126372
33.9642	126430
25.035	126482
53.9598	126564
29.7966	127056
39.8654	127104
39.8654	127104
49.2638	127145
40.9669	128020
40.9669	128020
37.658	128032
28.0583	128117
28.6653	128289
46.6263	128477
37.1386	129477
26.0448	129867
26.0448	129867
32.8856	130082
37.894	130127
38.0317	130690
13.4176	130788
27.3047	130962
52.8846	130965
52.8846	130965
24.8712	130979
40.0338	131142
40.0338	131142
57.2799	131185
35.1815	131292
42.4341	131555
8.8942	131594
47.4288	131733
22.7008	131970
26.3441	131985
45.0515	132331
45.0515	132331
28.1175	132617
31.5579	132694
31.5579	132694
42.4409	133144
41.8589	133355
26.09	133510
26.09	133510
38.0028	133676
38.0028	133676
45.8705	134182
45.8705	134182
45.8705	134182
21.9329	134510
43.995	135437
23.034	135550
39.9867	135726
39.1419	135845
48.108	135848
28.1333	135904
48.8993	136128
31.9861	136244
34.7686	136468
33.4037	136538
37.749	136769
13.4439	136773
46.0771	136998
22.3674	137470
20.0206	138019
59.7305	138187
38.6344	138517
38.6344	138517
27.564	139291
27.564	139291
27.9146	139458
29.3169	139573
48.7981	139603
21.7433	139946
21.7433	139946
10.7654	140054
10.7654	140054
10.7654	140054
30.6849	140108
30.6849	140108
31.8333	140161
31.8333	140161
46.778	140211
49.6433	140282
36.1426	140479
48.2396	140521
30.9638	140599
30.9638	140599
27.256	140768
36.4471	141555
31.5686	141752
32.1315	141780
27.948	142288
53.038	142352
23.0417	142571
38.0983	142829
37.4559	142848
37.4559	142848
18.228	143088
22.9722	143561
24.2205	143575
41.9778	143627
27.94	143887
10.7654	144029
10.7654	144029
34.9113	144065
39.5749	144234
37.96	144539
36.2688	145048
35.6816	145160
40.612	145175
40.612	145175
25.033	145288
27.6999	145498
26.1987	146311
45.4818	146438
43.2792	146519
23.6778	146755
36.2268	146775
36.2268	146775
24.5465	147044
26.0867	147297
28.6029	147433
48.8336	147969
18.2707	148023
38.8898	148169
34.5756	148213
45.7176	148459
45.7176	148459
37.9298	148501
41.2897	149007
41.2897	149007
41.2897	149007
28.341	149161
28.341	149161
37.2617	149298
44.9258	149335
61.7487	149351
26.7818	149778
34.9747	149856
30.5282	150848
45.8939	150910
49.9231	151083
27.4204	151106
30.2505	151223
45.5744	151845
39.4478	152201
39.4478	152201
36.8216	152205
36.8216	152205
10.062	152323
39.0581	152367
35.68	152601
35.68	152601
45.651	152734
45.651	152734
21.2332	153019
21.2332	153019
38.3096	153157
29.7235	153214
29.7235	153214
34.7394	153245
38.9198	153389
26.0662	153519
26.0662	153519
43.5218	153735
43.5218	153735
33	153965
25.3461	154267
43.369	154533
22.238	154780
19.0335	154834
33.8777	154851
46.4748	155152
30.8483	155299
28.7114	155821
39.9316	155932
33.4637	156555
14.9339	156667
14.9339	156667
14.9339	156667
32.3581	156850
42.9256	157167
42.9256	157167
23.2775	157224
47.7598	157845
47.7598	157845
47.7598	157845
10.7654	157973
36.4215	158011
42.7826	158463
18.1531	158471
39.2079	158637
36.6345	158733
36.6345	158733
23.279	159323
27.0421	159580
28.0199	160368
31.8756	160538
31.8756	160538
31.8756	160538
31.8756	160538
39.2451	160791
55.9129	160792
56.997	160958
22.9651	161081
37.8891	161140
37.0332	161761
19.7651	161841
36.5804	161965
36.5804	161965
35.7049	162207
45.9641	162329
44.5736	162492
32.0773	162747
18.7237	163564
32.0836	163570
27.2661	164066
31.8914	164120
44.6083	164401
49.0876	164421
51.6603	164892
32.9665	165058
40.612	165337
19.6486	165376
60.6672	165392
25.8529	165629
25.8529	165629
37.6031	165675
34.2441	165798
29.9992	165875
29.9992	165875
29.9992	165875
38.2883	166232
34.5519	166286
34.6416	166302
34.6416	166302
48.7141	166318
44.2609	166633
51.5586	166664
40.8271	166980
40.8271	166980
18.6024	167007
18.6024	167007
31.1135	167339
22.6352	167366
32.484	167474
22.6963	167590
47.7265	167632
26.0742	167822
42.9401	167951
34.4446	168618
36.935	168863
36.935	168863
35.9583	168886
35.9583	168886
32.9381	169131
34.5584	169311
26.1116	169468
26.1116	169468
26.2556	169588
40.3891	169994
40.3891	169994
44.3779	170467
57.9864	170641
54.7527	170957
39.9698	171243
25.315	171468
25.315	171468
34.3685	171617
29.4349	171653
29.4349	171653
39.2509	171788
55.1619	171895
25.3136	172667
28.2867	173254
41.1899	173389
49.6876	173405
49.6876	173405
25.868	173444
40.5751	173533
40.5751	173533
39.6548	173596
12.0386	173842
43.6241	174014
29.6825	174128
29.3805	174143
29.3805	174143
35.4526	174159
21.3774	174178
29.7833	174414
27.066	174982
26.4806	175260
39.1201	175514
38.3229	175620
38.3229	175620
46.9396	175812
35.2218	176005
22.0007	176042
22.0007	176042
22.0007	176042
25.4308	176308
29.2164	176412
37.3357	176792
37.8819	177595
37.8819	177595
21.6446	177670
31.8056	177930
21.7023	178662
42.7051	178858
30.5974	179683
57.1903	179824
25.7139	179845
29.7294	179987
39.294	179991
38.6292	181110
43.3697	181408
43.3697	181408
43.3697	181408
60.69	181440
42.2882	181696
14.1535	182836
35.5451	183044
48.2538	183176
48.2538	183176
37.5338	184003
37.5338	184003
41.2315	184186
43.1169	184218
28.5744	184305
28.5744	184305
28.5744	184305
28.5744	184305
28.5744	184305
28.5744	184305
40.5688	185287
12.622	185309
31.0495	185444
35.0512	185926
35.0512	185926
35.0512	185926
44.2304	186423
34.7062	186489
27.9977	186763
37.7494	186934
37.7494	186934
35.6613	187144
57.3617	187396
29.4961	187842
43.2723	188031
34.5071	188186
31.5445	188194
37.8739	188425
34.1115	188775
20.584	188870
20.584	188870
37.9934	189298
38.0223	189343
19.09	189764
33.6368	189985
33.6368	189985
36.918	190120
36.2233	190278
37.871	190328
27.8578	190706
32.4129	190846
36.6602	191381
18.5625	191482
31.0075	191704
22.8082	191724
21.862	191761
25.2154	191855
51.0072	192530
37.0937	192576
20.6191	192779
20.6191	192779
30.3249	192887
30.3249	192887
56.9905	192929
48.3691	193455
42.4261	193458
30.8143	193757
37.021	193972
25.1981	194259
41.6737	194289
10.2429	194977
21.3628	195023
48.1618	195115
48.1618	195115
48.1618	195115
26.4139	195198
26.4139	195198
26.4139	195198
48.2137	195235
30.3941	195464
30.3941	195464
30.3941	195464
28.3365	195475
42.5666	195669
38.5334	195691
44.3391	195823
30.7004	196660
30.7004	196660
53.2002	196727
32.5958	196996
21.0394	197223
65.3248	197338
40.2526	197528
66.3429	197552
66.3429	197552
38.417	198489
22.4447	198543
46.6182	198664
40.3703	198920
45.0367	199161
51.2508	199515
51.2508	199515
32.4425	199824
37.8596	200063
30.7075	200091
19.1329	200282
40.1017	200374
40.1017	200374
34.6133	200522
39.0859	200545
59.28	200558
36.5738	200580
39.8999	200614
36.1139	201292
36.4447	201336
30.6225	201374
34.2845	201506
34.2845	201506
40.1351	201678
53.2367	201683
23.7197	201714
37.035	201736
29.5209	201938
29.5209	201938
38.5475	202028
26.6024	202201
26.6024	202201
20.5848	202584
55.16	202700
30.8699	203498
18.1444	203875
31.6032	203967
33.6809	204046
20.7326	204247
48.137	204444
48.137	204444
48.137	204444
48.4522	205327
42.95	205344
45.1206	205544
65.2773	205556
21.4205	205727
62.182	205859
26.4149	205867
35.9295	206017
35.9295	206017
44.0592	206063
30.3544	206609
34.5867	206705
27.2418	206736
27.2418	206736
30.771	206956
35.2879	207042
35.2879	207042
35.2879	207042
34.4333	207494
41.3653	207520
22.7527	207530
22.7527	207530
41.0807	207728
36.5981	207827
54.0022	208048
41.6316	208063
23.1777	208356
23.1777	208356
23.1777	208356
45.3887	208803
49.1673	208944
27.5629	209121
26.1222	209406
19.5957	209697
37.5498	210111
37.5498	210111
41.2275	210164
39.5263	210346
35.0449	210392
51.5367	210402
32.4656	210703
25.5015	210966
37.1747	211351
34.504	211365
38.4019	211945
26.288	212419
26.288	212419
10.7654	212840
30.2473	213999
38.938	214081
27.6356	214519
32.1265	214600
35.9403	214838
35.9403	214838
47.3459	214987
27.6287	215241
32.0645	215388
19.1967	215398
28.6102	215927
24.5567	216249
40.0314	216287
30.1238	216358
50.4986	216386
8.8942	216567
38.4893	216906
24.4577	216985
24.4577	216985
31.527	217193
31.0402	217246
28.5441	217332
31.818	217450
49.2146	217510
28.2399	218103
56.7703	218165
56.5924	218166
56.5924	218166
56.5924	218166
46.9603	218350
26.5065	218366
26.5065	218366
35.5512	218470
36.4784	218663
39.7736	218752
48.5794	219133
33.0256	219166
27.4833	219226
28.446	219268
39.1602	219410
47.9712	219413
49.1738	219494
18.126	219522
23.5311	219764
37.7617	219845
37.7617	219845
22.0494	220087
28.136	220281
30.9698	220311
30.9035	220481
48.2532	220683
56.6431	221204
44.9016	221265
20.4508	221325
20.4508	221325
5.16252	221915
5.16252	221915
45.8562	221978
45.8562	221978
45.8562	221978
35.1615	222391
34.1322	222471
48.3573	222514
35.5517	222595
35.5517	222595
50.2336	222856
50.2336	222856
46.6115	222872
43.645	223158
37.7839	223222
31.3024	223472
31.9112	223955
19.8541	224117
19.8541	224117
38.2895	224474
33.4745	225113
46.6915	225157
47.911	225333
51.2779	225503
29.5279	225593
33.7664	225841
38.1458	226027
43.2984	226111
19.5524	226754
36.6968	226989
22.1921	227521
35.8117	227792
36.232	227950
36.2766	228028
36.2766	228028
42.6883	228764
44.3153	229184
42.9165	229301
43.8193	229323
37.6756	229630
52.3541	229643
18.1083	229899
23.6022	230296
35.7166	230446
35.7166	230446
26.355	230455
26.355	230455
42.5001	230752
34.1524	231007
31.8865	231399
37.8512	231645
21.7897	231858
27.7815	231914
27.7815	231914
32.7987	231963
9.68962	231994
9.68962	231994
31.0611	232378
48.0608	232585
55.1434	232819
38.5832	233351
36.1691	233381
38.0418	233440
43.3341	233540
26.5905	233570
47.194	233966
17.6571	234172
24.1194	234188
24.1194	234188
30.5377	234331
40.4571	234552
50.2504	234651
50.2504	234651
26.5163	234877
36.2101	234970
12.6284	235037
40.6854	235078
25.1284	235146
25.1284	235146
22.8839	235178
37.4428	235361
27.3376	235703
51.594	236074
43.3824	236442
19.0173	236719
38.0981	236945
36.7331	236955
36.8443	237001
25.8199	237395
23.713	237471
37.7416	237687
35.0578	237956
35.1917	238146
24.8072	238173
42.2106	238377
25.6421	238637
38.8548	238706
30.3388	238803
31.442	239042
30.3169	239259
35.7117	239436
44.1805	239445
28.3067	239458
58.7245	239773
33.9629	239844
41.1373	239954
33.0752	240604
27.2197	240626
27.2197	240626
35.1308	240685
33.004	240780
52.8508	240898
18.8711	241506
24.4811	241615
31.4713	241845
20.2557	242220
38.3758	242444
37.3406	242669
37.3406	242669
22.4476	242695
26.3054	243370
31.7323	243494
55.6848	243622
42.4214	243914
30.5743	244208
15.1989	244235
18.8969	244825
18.8969	244825
43.7703	244983
29.8487	245148
29.8487	245148
22.4415	245807
13.2452	245846
31.2746	246017
31.2746	246017
22.7772	246151
22.7772	246151
22.7772	246151
22.7772	246151
22.7772	246151
22.7772	246151
22.7772	246151
31.7512	246204
38.5455	246210
44.7513	246394
27.8296	246698
19.6956	247098
19.6956	247098
19.6956	247098
19.6956	247098
19.6956	247098
27.9919	247123
29.4451	247385
31.8998	247714
39.8541	247731
59.4283	247793
27.794	247804
27.794	247804
31.4585	247871
31.4585	247871
31.4585	247871
19.6422	247872
33.4098	247918
10.2429	248338
34.6575	248660
27.663	248725
30.7055	248848
10.9502	249130
38.4783	249352
8.89423	249468
30.0407	250085
42.7858	250095
24.0071	250153
24.0071	250153
32.6897	250163
36.8263	250356
36.2769	250788
40.9134	250859
44.1729	251006
44.1729	251006
11.7347	251023
43.3334	251534
47.8197	251685
33.7243	251799
46.9484	252173
18.8884	252261
23.943	253203
53.2621	253384
35.9222	253505
24.1086	253840
55.8114	254043
55.8114	254043
51.3404	254112
11.7837	254160
34.9854	254585
44.9181	254771
21.2289	254830
45.261	254918
45.8858	255311
46.7953	255391
28.5017	255404
28.5017	255404
23.1833	255496
12.4232	255808
30.6096	256292
27.9124	256579
44.1256	256665
37.6451	256777
37.6451	256777
26.561	256866
63.4347	256911
38.3109	257009
37.9535	257114
11.324	257398
21.4712	257435
25.9084	257459
33.8392	257731
49.221	257789
27.6355	258686
31.7347	259060
35.3084	259163
35.3084	259163
48.5376	259899
43.8736	260079
63.0595	260157
38.6008	260228
38.6008	260228
32.7426	260629
21.9799	260810
21.9799	260810
21.9799	260810
30.5299	260938
17.1836	261194
27.9306	261450
58.0216	261505
38.1032	261521
38.1032	261521
38.1032	261521
13.4439	261649
34.06	261721
45.443	261803
56.4262	261977
26.6782	262029
37.0133	262093
19.8716	262180
19.8716	262180
29.1835	262192
26.9534	262234
26.9534	262234
34.7356	262292
30.0353	262781
49.1625	262786
46.7034	263088
46.7034	263088
32.6502	263281
28.449	263475
28.976	264121
28.976	264121
36.9152	264283
26.396	264507
26.6053	264517
36.0323	264579
41.5507	264586
7.77837	264998
31.9791	265331
26.7089	265646
30.7608	265819
30.7608	265819
32.1089	265851
32.9776	266039
35.3106	266246
35.3106	266246
19.9108	266347
55.7171	266626
55.7171	266626
36.8785	266829
38.5577	266844
37.9978	266946
46.982	267237
46.982	267237
10.7654	267476
24.8779	267577
46.9986	267609
47.6528	267662
47.6528	267662
47.6528	267662
48.2461	267724
37.0256	267814
26.4274	267836
48.7475	268311
36.0111	268355
28.0224	268605
28.0224	268605
9.68956	268778
9.68956	268778
38.2181	268854
29.5704	268938
19.6028	268941
19.6028	268941
29.1007	269096
29.1007	269096
29.1007	269096
38.3394	269423
21.4715	270105
27.3521	270123
29.4811	270610
30.0667	271066
33.8042	271384
18.211	272409
40.6588	272529
15.7604	272650
15.7604	272650
34.595	272852
38.9078	272879
31.5617	273214
30.2502	273340
37.133	273373
37.133	273373
41.362	273586
19.7672	273846
19.7672	273846
35.4641	273938
35.4641	273938
20.9867	274004
20.9867	274004
18.7197	274056
18.7197	274056
29.0228	274527
37.2272	274560
26.0717	274570
36.6247	274873
30.9428	274921
23.5966	274970
38.7664	275265
36.1654	275727
54.006	275772
25.8343	276333
31.6606	276347
13.4439	276439
31.5074	276473
37.2168	276544
27.1847	276560
19.0576	276601
61.7685	276775
19.3447	276900
20.7962	276936
20.1225	277292
27.8547	277763
38.1761	278014
34.9887	278132
37.3513	278201
37.3513	278201
35.0338	278862
35.3094	278969
41.5914	279115
41.5914	279115
37.0339	279120
33.167	279448
19.6126	279451
35.4182	279587
28.2469	279691
28.2469	279691
37.2653	279900
28.0017	280151
24.6355	280225
24.6355	280225
46.5251	280352
45.7973	280706
49.7682	280765
37.4281	280820
30.3661	280845
29.8013	280862
40.0569	280997
37.4988	281243
8.89412	281561
37.4536	281796
8.89412	281991
13.8339	282391
37.4533	282496
25.1383	282512
42.1621	282593
42.1621	282593
37.0975	282925
37.0975	282925
54.0467	283440
46.6388	283675
46.7372	283729
39.7047	283774
39.7047	283774
36.9196	283795
25.1081	283826
25.1081	283826
32.9825	283937
32.9825	283937
44.9439	284778
20.3249	285093
20.3249	285093
27.1581	285150
27.1581	285150
19.313	285166
61.2492	285784
25.8595	285946
20.489	286098
47.4604	286323
50.9951	286331
38.4929	286782
55.0954	286889
27.5746	287140
33.6406	287382
46.1674	287619
27.1868	287654
40.3456	288236
36.1401	288429
32.069	288646
32.069	288646
56.9803	288665
35.6744	288794
40.3497	288871
35.9479	288940
48.0785	289159
54.8309	289444
24.7526	289613
24.7526	289613
32.4928	289845
43.0464	290153
56.33	290588
37.7988	290595
61.7236	290697
29.9098	290700
29.9098	290700
29.9098	290700
39.8517	291042
62.1904	291493
33.3847	291579
38.2961	291601
30.7022	291654
23.7553	291959
18.9895	292226
46.7394	292264
39.2145	292301
39.2145	292301
18.9887	292412
9.09482	292968
45.4188	293007
21.9335	293121
42.81	293853
31.4177	293915
32.0228	293926
32.0228	293926
50.69	294038
33.3108	294298
30.2983	294628
30.2983	294628
30.2983	294628
36.856	294871
8.72885	294981
34.3072	295742
68.1385	296054
20.619	296200
37.7162	296792
42.787	296840
34.0882	297367
34.5774	297398
39.733	297488
45.0839	297495
34.5037	297731
34.9299	297785
25.6794	297831
42.386	298272
43.139	298449
44.222	299034
37.0433	299251
30.4751	299407
22.2534	299421
31.4189	299721
37.0402	299961
37.0402	299961
44.6817	300064
44.2051	300144
26.8077	300168
26.8077	300168
27.7143	300382
49.3407	300582
53.1826	300943
10.7654	301035
10.7654	301035
40.5449	301198
51.1508	301339
26.7583	301366
43.4913	301619
46.0172	301802
18.5759	301881
44.2977	302208
26.4049	302252
26.4049	302252
34.6312	302443
34.6312	302443
26.7259	303344
21.4037	303421
36.4834	303562
9.28338	303599
36.9734	303873
36.9734	303873
33.9565	304086
33.9565	304086
36.5031	304201
43.3449	304208
19.6238	304552
19.6238	304552
34.476	304576
43.9344	304650
56.3967	304802
34.6935	305056
33.3165	305101
30.1721	305159
40.6721	305251
40.6721	305251
38.846	305321
38.846	305321
12.2735	305364
12.0387	305412
43.4172	305746
30.9476	305838
10.2428	306284
45.2249	306371
17.4729	306650
27.1302	307091
28.3732	307470
28.3732	307470
26.8792	307592
18.2308	307711
46.4378	307736
37.2365	308079
39.8691	308235
48.4032	308713
22.2601	308913
14.4572	309709
14.4572	309709
37.6293	309727
21.3256	310071
36.8669	310105
21.2241	310354
39.5761	310905
34.4256	311009
40.7828	311089
31.7406	311441
43.0103	311666
62.4916	312073
43.5222	312449
35.3419	312534
35.3419	312534
25.0957	312580
25.0957	312580
38.2534	312706
43.3596	312713
38.843	312729
35.8406	312764
18.604	312814
39.1717	312848
41.7586	313229
